Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Jamal Adams,SS,2021,1,3,5,42,70,0,0,0,0,0,0,0,0,0,0,0,325,4,21.5,AdamJa00
Montravius Adams,DT,2021,0,0,0,8,55,0,0,0,0,0,0,0,0,0,0,0,29,,1.5,AdamMo00
Rodney Adams,WR,2021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,AdamRo01
Quincy Adeboyejo,WR,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,AdebQu00
Jamal Agnew,CB,2021,1,0,0,16,56,0,1,0,0,0,17,179,1,40,334,1,28,,,AgneJa00
Brian Allen,CB,2021,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,4,,,AlleBr01
Chase Allen,LB,2018,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,29,,,AlleCh02
Jonathan Allen,DT,2021,0,1,4,33,69,0,0,0,0,0,0,0,0,0,0,0,151,,26.0,AlleJo01
Ryan Anderson,OLB,2020,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,55,,6.0,AndeRy00
Eli Ankou,DT,2021,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,21,,2.5,AnkoEl00
Alex Anzalone,OLB,2021,0,0,1,15,52,0,0,0,0,0,0,0,0,0,0,0,134,2,5.0,AnzaAl00
Alex Armah,FB,2021,0,0,0,0,68,0,0,0,0,0,26,56,3,9,30,1,4,,,ArmaAl00
Isaac Asiata,OG,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,AsiaIs00
Antony Auclair,TE,2021,0,0,1,0,56,0,0,0,0,0,0,0,0,15,131,1,6,,,AuclAn00
Chidobe Awuzie,CB,2021,0,0,3,19,63,0,0,0,0,0,0,0,0,0,0,0,201,6,,AwuzCh00
Budda Baker,FS,2021,2,4,4,42,78,0,0,0,0,0,0,0,0,0,0,0,393,5,7.5,BakeBu00
Brandon Banks,DL,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,BankBr01
Zach Banner,OG,2021,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,,,,BannZa00
Derek Barnett,DE,2021,0,0,3,22,64,0,0,0,0,0,0,0,0,0,0,0,95,,21.5,BarnDe01
Alex Barrett,DE,2020,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,BarrAl00
Tarell Basham,DE,2021,0,0,1,13,75,0,0,0,0,0,0,0,0,0,0,0,69,1,11.0,BashTa00
Evan Baylis,TE,2020,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,,,BaylEv00
C.J. Beathard,QB,2021,0,0,0,8,21,293,499,3502,18,13,52,235,4,0,0,0,,,,BeatC.00
Kendell Beckwith,ILB,2017,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,60,,1.0,BeckKe00
Brandon Bell,OLB,2018,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,,,BellBr01
B.J. Bello,LB,2020,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,14,,,BellB.00
Vince Biegel,OLB,2021,0,0,1,5,43,0,0,0,0,0,0,0,0,0,0,0,42,1,2.5,BiegVi00
Adam Bighill,LB,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,BighAd00
Andrew Billings,DT,2021,0,0,2,15,53,0,0,0,0,0,0,0,0,0,0,0,49,,3.5,BillAn00
Jace Billingsley,WR,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,BillJa00
Adam Bisnowaty,OT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BisnAd00
Victor Bolden,WR,2018,0,0,0,0,15,0,0,0,0,0,0,0,0,1,10,0,1,,,BoldVi00
Garett Bolles,OT,2021,0,0,5,33,77,0,0,0,0,0,0,0,0,0,0,0,,,,BollGa00
Devante Bond,OLB,2020,0,0,1,4,34,0,0,0,0,0,0,0,0,0,0,0,31,,,BondDe00
Deyshawn Bond,C,2017,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,BondDe01
Breon Borders,CB,2021,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,35,1,,BordBr00
Kendrick Bourne,WR,2021,0,0,0,22,75,1,1,25,1,0,12,125,0,192,2569,16,1,,,BourKe00
Tashawn Bower,OLB,2021,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,16,,2.0,BoweTa00
Tyus Bowser,OLB,2021,0,0,1,17,80,0,0,0,0,0,0,0,0,0,0,0,85,4,17.5,BowsTy00
Brett Boyko,T,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BoykBr01
Bam Bradley,OLB,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,BradBa00
Caleb Brantley,DT,2019,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2.0,BranCa00
Matt Breida,RB,2021,0,0,1,20,64,0,0,0,0,0,466,2281,7,83,729,6,3,,,BreiMa00
K.J. Brent,WR,2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,BrenK.00
Blair Brown,ILB,2018,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,13,,0.5,BrowBl00
Donatello Brown,CB,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,BrowDo02
Jayon Brown,ILB,2021,0,0,3,23,66,0,0,0,0,0,0,0,0,0,0,0,251,4,9.5,BrowJa06
Noah Brown,WR,2021,0,0,0,3,50,0,0,0,0,0,1,4,0,39,425,0,6,,,BrowNo00
Pharaoh Brown,TE,2021,0,0,3,2,39,0,0,0,0,0,0,0,0,39,361,2,3,,,BrowPh01
Riley Bullough,ILB,2018,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,10,,,BullRi00
Marquis Bundy,WR,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BundMa00
James Burgess,LB,2020,0,0,2,11,31,0,0,0,0,0,0,0,0,0,0,0,109,1,4.5,BurgJa01
Harrison Butker,K,2021,0,0,0,19,77,0,0,0,0,0,0,0,0,0,0,0,2,,,ButkHa00
Adam Butler,DT,2021,0,0,1,16,80,0,0,0,0,0,0,0,0,0,0,0,63,,17.0,ButlAd00
Emanuel Byrd,TE,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,2,31,0,,,,ByrdEm00
Joe Callahan,QB,2017,0,0,0,0,1,5,7,11,0,0,0,0,0,0,0,0,,,,CallJo00
Nordly Capi,LB,2017,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,,1.0,CapiNo00
Austin Carr,WR,2020,0,0,0,1,27,0,0,0,0,0,0,0,0,13,133,3,,,,CarrAu00
Josh Carraway,DE,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CarrJo00
Chris Carson,RB,2021,0,0,3,29,49,0,0,0,0,0,769,3502,24,107,804,7,,,,CarsCh00
Cethan Carter,TE,2021,0,0,1,0,62,0,0,0,0,0,0,0,0,9,82,1,21,,,CartCe00
Jamal Carter,S,2021,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,18,,,CartJa02
Kyle Carter,TE,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,CartKy01
Tyler Catalina,OG,2017,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,CataTy00
Taco Charlton,DE,2021,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,53,,11.5,CharTa00
Jehu Chesson,WR,2018,0,0,0,0,24,0,0,0,0,0,1,-4,0,3,25,0,6,,,ChesJe00
Chuck Clark,FS,2021,0,0,3,21,79,0,0,0,0,0,0,0,0,0,0,0,179,5,3.5,ClarCh00
Jeremy Clark,CB,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ClarJe04
Michael Clark,WR,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,4,41,0,,,,ClarMi00
Corey Clement,RB,2021,0,0,0,8,63,0,0,0,0,0,196,795,7,43,369,3,15,,,ClemCo00
Chunky Clements,DT,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,ClemCh00
Rodney Coe,DT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CoexRo00
Tarik Cohen,RB,2020,1,1,2,21,51,2,3,22,2,0,264,1101,5,209,1575,9,1,,,CoheTa00
Adrian Colbert,SS,2021,0,0,1,8,39,0,0,0,0,0,0,0,0,0,0,0,84,,,ColbAd00
Dylan Cole,LB,2021,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,55,2,1.0,ColeDy00
Keelan Cole,WR,2021,0,0,2,19,79,0,1,0,0,0,2,8,0,187,2691,13,3,,,ColeKe00
Xavier Coleman,CB,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ColeXa00
Stacy Coley,WR,2018,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,ColeSt00
Trevon Coley,DL,2020,0,0,2,14,44,0,0,0,0,0,0,0,0,0,0,0,53,,3.5,ColeTr01
Aviante Collins,OG,2019,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,CollAv00
Gareon Conley,CB,2019,0,0,1,9,31,0,0,0,0,0,0,0,0,0,0,0,65,4,,ConlGa00
James Conner,RB,2021,0,2,3,26,65,0,0,0,0,0,734,3054,37,161,1338,7,1,,,ConnJa00
Dalvin Cook,RB,2021,0,3,4,44,56,0,0,0,0,0,1018,4820,39,182,1499,3,,,,CookDa01
Rashaad Coward,DT,2021,0,0,1,7,34,0,0,0,0,0,0,0,0,0,0,0,,,,CowaRa00
Bryan Cox Jr.,DE,2020,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,19,,0.5,CoxxBr01
Demetrious Cox,FS,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,CoxxDe00
Cole Croston,OT,2018,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,CrosCo00
Sean Culkin,TE,2020,0,0,1,0,19,0,0,0,0,0,0,0,0,2,36,0,,,,CulkSe00
Zach Cunningham,OLB,2021,0,0,4,31,76,0,0,0,0,0,0,0,0,0,0,0,377,1,6.5,CunnZa00
Justin Currie,S,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,,1.0,CurrJu00
Darrell Daniels,TE,2021,0,0,0,1,61,0,0,0,0,0,0,0,0,13,122,1,11,,,DaniDa02
LeShun Daniels,RB,2017,0,0,0,0,4,0,0,0,0,0,3,14,0,0,0,0,,,,DaniLe00
Amara Darboh,WR,2017,0,0,0,1,16,0,0,0,0,0,0,0,0,8,71,0,2,,,DarbAm00
Julie'n Davenport,OT,2021,0,0,2,16,60,0,0,0,0,0,0,0,0,0,0,0,,,,DaveJu00
Corey Davis,WR,2021,0,0,4,28,65,0,0,0,0,0,6,55,0,241,3343,15,,,,DaviCo03
Jarrad Davis,ILB,2021,0,0,3,22,64,0,0,0,0,0,0,0,0,0,0,0,219,1,10.5,DaviJa01
Jesse Davis,T,2021,0,0,3,27,80,0,0,0,0,0,0,0,0,0,0,0,,,,DaviJe00
Justin Davis,RB,2018,0,0,0,0,15,0,0,0,0,0,3,20,0,0,0,0,3,,,DaviJu00
Michael Davis,,2021,0,0,4,16,73,0,0,0,0,0,0,0,0,0,0,0,175,6,,DaviMi03
Robert Davis,WR,2019,0,0,0,0,7,0,0,0,0,0,0,0,0,2,17,0,1,,,DaviRo00
Dion Dawkins,OG,2021,0,1,5,35,80,0,0,0,0,0,0,0,0,2,8,2,1,,,DawkDi00
Matthew Dayes,RB,2018,0,0,0,0,23,0,0,0,0,0,5,13,0,4,29,0,9,,,DayeMa00
Donte Deayon,DB,2021,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,40,,,DeayDo01
Treston Decoud,CB,2018,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,DecoTr00
Dylan Donahue,DL,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,DonaDy00
Rasul Douglas,CB,2021,0,0,1,15,72,0,0,0,0,0,0,0,0,0,0,0,197,10,,DougRa00
Ed Eagan,WR,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,EagaEd00
Samson Ebukam,OLB,2021,0,0,4,25,81,0,0,0,0,0,0,0,0,0,0,0,116,1,18.5,EbukSa00
Trey Edmunds,RB,2021,0,0,0,1,37,0,0,0,0,0,31,140,1,6,48,0,11,1,,EdmuTr00
Austin Ekeler,RB,2021,0,0,2,38,72,0,0,0,0,0,607,2812,21,282,2726,24,22,,,EkelAu00
Pat Elflein,C,2021,0,0,3,25,59,0,0,0,0,0,0,0,0,0,0,0,1,,,ElflPa00
Ukeme Eligwe,OLB,2018,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,EligUk00
Jake Elliott,K,2021,0,1,0,15,80,0,1,0,0,1,0,0,0,0,0,0,2,,,ElliJa03
Trae Elston,DB,2017,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,10,1,,ElstTr01
Jermaine Eluemunor,OG,2021,0,0,0,9,53,0,0,0,0,0,0,0,0,0,0,0,,,,ElueJe00
Evan Engram,TE,2021,0,1,5,20,65,0,0,0,0,0,14,80,1,262,2828,16,,,,EngrEv00
Jordan Evans,ILB,2021,0,0,0,9,65,0,0,0,0,0,0,0,0,0,0,0,81,2,3.5,EvanJo01
Justin Evans,S,2018,0,0,2,8,24,0,0,0,0,0,0,0,0,0,0,0,93,4,,EvanJu00
Gerald Everett,TE,2021,0,0,1,16,76,0,0,0,0,0,8,51,1,175,1867,12,,,,EverGe00
Ka'imi Fairbairn,K,2021,0,0,0,12,77,0,0,0,0,0,0,0,0,0,0,0,2,,,FairKa01
Dan Feeney,OG,2021,0,0,4,29,79,0,0,0,0,0,0,0,0,0,0,0,,,,FeenDa00
Reid Ferguson,LS,2021,0,0,0,5,81,0,0,0,0,0,0,0,0,0,0,0,6,,,FergRe00
Sam Ficken,K,2020,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,3,,,FickSa00
David Fluellen,RB,2019,0,0,0,0,25,0,0,0,0,0,8,37,0,0,0,0,5,,,FlueDa00
Rudy Ford,S,2021,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,67,1,0.5,FordRu00
D'Onta Foreman,RB,2021,0,0,0,8,26,0,0,0,0,0,240,987,5,18,239,2,,,,ForeDO00
Reuben Foster,ILB,2018,0,0,2,8,16,0,0,0,0,0,0,0,0,0,0,0,84,,,FostRe00
Leonard Fournette,RB,2021,0,0,4,32,63,0,1,0,0,0,943,3810,31,239,1696,4,,,,FourLe00
Mose Frazier,WR,2018,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,FrazMo00
Kyle Fuller,C,2021,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,0,,,,FullKy01
Wayne Gallman,RB,2021,0,0,1,12,61,0,0,0,0,0,366,1548,9,81,519,2,5,,,GallWa00
Jerrol Garcia-Williams,LB,2017,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,,,GarcJe01
Myles Garrett,DE,2021,2,3,5,51,68,0,0,0,0,0,0,0,0,0,0,0,140,,58.5,GarrMy00
Ben Gedeon,ILB,2019,0,0,1,12,39,0,0,0,0,0,0,0,0,0,0,0,60,,,GedeBe00
Tanner Gentry,WR,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,3,35,0,,,,GentTa00
Nathan Gerry,SS,2020,0,0,1,18,46,0,0,0,0,0,0,0,0,0,0,0,101,3,3.5,GerrNa00
Shelton Gibson,WR,2019,0,0,0,0,20,0,0,0,0,0,0,0,0,3,59,0,2,,,GibsSh00
Reggie Gilbert,LB,2019,0,0,1,5,29,0,0,0,0,0,0,0,0,0,0,0,42,,4.5,GilbRe01
Ryan Glasgow,DT,2020,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,21,,,GlasRy00
Davon Godchaux,DT,2021,0,0,3,24,69,0,0,0,0,0,0,0,0,0,0,0,132,,4.0,GodcDa00
Chris Godwin,WR,2021,0,1,3,35,72,0,0,0,0,0,5,29,1,342,4643,29,7,,,GodwCh00
Kenny Golladay,WR,2021,0,1,4,26,61,0,0,0,0,0,2,17,0,220,3589,21,,,,GollKe00
Zane Gonzalez,K,2021,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,0,1,,,GonzZa00
Jermaine Grace,LB,2019,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,5,,,GracJe00
Curtis Grant,LB,2017,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,14,,,GranCu01
Tion Green,RB,2017,0,0,0,1,5,0,0,0,0,0,42,165,2,2,14,0,,,,GreeTi00
Garrett Griffin,TE,2021,0,0,0,0,20,0,0,0,0,0,0,0,0,5,43,0,1,,,GrifGa00
Shaquill Griffin,DB,2021,0,1,5,25,71,0,0,0,0,0,0,0,0,0,0,0,239,6,1.0,GrifSh00
Matt Haack,P,2021,0,0,0,8,81,1,3,1,1,1,1,2,0,0,0,0,2,,,HaacMa00
Nate Hairston,CB,2021,0,0,1,9,59,0,0,0,0,0,0,0,0,0,0,0,83,2,2.0,HairNa00
Daeshon Hall,DE,2019,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,6,,1.5,HallDa01
Marvin Hall,WR,2021,0,0,0,6,47,0,0,0,0,0,4,8,0,38,782,5,4,,,HallMa02
C.J. Ham,RB,2021,0,1,2,6,79,0,0,0,0,0,32,90,1,60,524,2,18,,,HamxC.00
Justin Hamilton,DT,2021,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,10,,0.5,HamiJu00
Chad Hansen,WR,2020,0,0,0,3,20,0,0,0,0,0,0,0,0,26,330,1,1,,,HansCh00
Justin Hardee,DB,2021,0,0,0,5,72,0,0,0,0,0,0,0,0,1,10,0,46,1,,HardJu01
Charles Harris,DE,2021,0,0,1,12,71,0,0,0,0,0,0,0,0,0,0,0,76,,14.0,HarrCh03
Nigel Harris,OLB,2019,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,9,,,HarrNi00
Derek Hart,LS,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,HartDe01
Josh Harvey-Clemons,SS,2019,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,29,,1.5,HarvJo01
Dominique Hatfield,CB,2018,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,4,,,HatfDo00
Rickey Hatley,DT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,HatlRi00
Jerald Hawkins,OT,2020,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,,,,HawkJe00
Taylor Heinicke,QB,2021,0,0,1,12,24,369,571,3886,22,18,69,368,1,1,-2,0,,,,HeinTa00
De'Angelo Henderson,RB,2018,0,0,0,0,8,0,0,0,0,0,9,32,0,2,36,1,2,,,HendDe01
Trey Hendrickson,DE,2021,0,1,2,23,61,0,0,0,0,0,0,0,0,0,0,0,68,,34.0,HendTr00
Thomas Hennessy,LS,2021,0,0,0,5,81,0,0,0,0,0,0,0,0,0,0,0,10,,,HennTh00
Willie Henry,DT,2020,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,26,,4.5,HenrWi00
Treyvon Hester,DT,2019,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,19,,2.0,HestTr00
Cole Hikutini,TE,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,2,15,0,,,,HikuCo00
Brian Hill,RB,2021,0,0,0,9,48,0,0,0,0,0,209,982,3,38,313,1,7,,,HillBr02
Jaylen Hill,CB,2017,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,,,HillJa01
Lano Hill,FS,2020,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,41,,,HillDe02
Taysom Hill,QB,2021,0,0,0,18,65,172,268,2025,8,8,221,1183,16,34,388,7,10,,,HillTa00
Darius Hillary,CB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HillDa02
Mike Hilton,CB,2021,0,0,0,16,76,0,0,0,0,0,0,0,0,0,0,0,234,9,9.5,HiltMi01
Krishawn Hogan,WR,2019,0,0,0,0,10,0,0,0,0,0,0,0,0,1,4,0,1,,,HogaKr00
Colin Holba,LS,2020,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,,,HolbCo00
Will Holden,OT,2021,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,,,,HoldWi00
Mack Hollins,WR,2021,0,0,0,6,65,0,0,0,0,0,0,0,0,56,750,6,15,,,HollMa00
Jacob Hollister,TE,2021,0,0,0,6,57,0,0,0,0,0,1,5,0,83,707,7,4,,,HollJa03
Gabe Holmes,TE,2018,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,HolmGa00
Joshua Holsey,CB,2018,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,HolsJo01
Elijah Hood,RB,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HoodEl00
Malik Hooker,FS,2021,0,0,3,15,51,0,0,0,0,0,0,0,0,0,0,0,111,8,,HookMa00
O.J. Howard,TE,2021,0,0,3,12,59,0,0,0,0,0,0,0,0,119,1737,15,,,,HowaO.00
Marlon Humphrey,CB,2021,1,2,4,36,73,0,0,0,0,0,0,0,0,0,0,0,228,9,2.5,HumpMa00
Kareem Hunt,RB,2021,0,1,2,39,59,0,0,0,0,0,772,3557,28,176,1596,16,,,,HuntKa00
Isaiah Irving,OLB,2020,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,23,,1.0,IrviIs00
Danny Isidora,OG,2021,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,,,,IsidDa00
Adoree' Jackson,CB,2021,0,0,4,19,59,0,0,0,0,0,5,55,0,0,0,0,223,3,,JackAd00
Darius Jackson,RB,2018,0,0,0,0,4,0,0,0,0,0,6,16,0,0,0,0,,,,JackDa01
Eddie Jackson,SS,2021,1,2,5,39,76,0,0,0,0,0,0,0,0,0,0,0,264,10,2.0,JackEd01
William Jackson III,CB,2021,0,0,4,18,71,0,0,0,0,0,0,0,0,0,0,0,155,5,1.0,JackWi02
Tyrique Jarrett,DT,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JarrTy00
Blake Jarwin,TE,2021,0,0,0,7,42,0,0,0,0,0,0,0,0,70,780,8,2,,,JarwBl00
Rayshawn Jenkins,FS,2021,0,0,3,16,75,0,0,0,0,0,0,0,0,0,0,0,171,5,1.5,JenkRa00
Lorenzo Jerome,DB,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,JeroLo00
Isaiah Johnson,S,2018,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,44,1,,JohnIs00
Jaleel Johnson,DT,2021,0,0,1,13,65,0,0,0,0,0,0,0,0,0,0,0,54,,5.5,JohnJa09
John Johnson,S,2021,0,0,4,21,69,0,0,0,0,0,0,0,0,0,0,0,272,11,0.5,JohnJo10
Marcus Johnson,WR,2021,0,0,1,7,41,0,0,0,0,0,3,-4,0,51,839,3,3,,,JohnMa07
Aaron Jones,RB,2021,0,1,4,41,69,0,0,0,0,0,822,4163,41,183,1448,12,,,,JoneAa00
Andy Jones,WR,2018,0,0,0,1,11,0,0,0,0,0,0,0,0,11,80,1,5,,,JoneAn01
D.J. Jones,DT,2021,0,0,3,23,61,0,0,0,0,0,0,0,0,0,0,0,92,,7.0,JoneD.01
Derrick Jones,CB,2018,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,JoneDe02
Joseph Jones,OLB,2021,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,25,,,JoneJo05
Josh Jones,S,2021,0,0,1,10,58,0,0,0,0,0,0,0,0,0,0,0,170,2,3.0,JoneJo06
Nazair Jones,DT,2018,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,12,1,2.0,JoneNa00
Sidney Jones,CB,2021,0,0,2,10,47,0,0,0,0,0,0,0,0,0,0,0,108,4,,JoneSi00
Zay Jones,WR,2021,0,0,2,15,79,1,2,29,0,0,4,6,0,171,1884,11,3,,,JoneZa00
Kyle Kalis,OG,2018,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,KaliKy00
Alvin Kamara,RB,2021,0,5,3,59,73,1,1,13,0,0,912,4238,47,373,3263,20,,,,KamaAl00
Bronson Kaufusi,DE,2019,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,4,,0.5,KaufBr01
Damontae Kazee,CB,2021,0,0,3,17,69,0,0,0,0,0,0,0,0,0,0,0,172,12,,KazeDa00
Marcus Kemp,WR,2021,0,0,0,0,44,0,0,0,0,0,0,0,0,4,42,0,16,,,KempMa00
Desmond King,FS,2021,1,0,3,21,78,0,0,0,0,0,0,0,0,0,0,0,261,7,8.5,KingDe01
